time, Acceleration x, Acceleration y, acceleration z, distance
12822,0.06,-0.58,10.23,13.87
12837,-0.19,-0.93,9.53,13.99
12854,-0.49,-0.67,9.27,13.87
12870,-0.67,-0.33,9.09,13.88
12886,-0.55,-0.07,9.21,13.87
12902,-0.41,-0.08,9.60,13.88
12917,-0.33,-0.37,9.70,13.87
12933,-0.33,-0.54,9.62,13.88
12948,-0.50,-1.17,9.35,13.87
12964,-0.56,-1.31,9.20,13.87
12979,-0.54,-1.26,9.29,13.88
12994,-0.43,-1.00,9.46,13.99
13011,-0.35,-0.69,9.54,13.87
13026,-0.34,-0.59,9.64,13.97
13043,-0.35,-0.65,9.55,13.87
13058,-0.52,-0.87,9.30,13.97
13074,-0.51,-0.91,9.29,5.27
13088,-0.53,-0.58,9.39,4.79
13104,-0.45,-0.47,9.49,3.81
13120,-0.39,-0.32,9.60,3.05
13134,-0.39,-0.43,9.45,2.92
13151,-0.45,-0.70,9.31,2.71
13165,-0.47,-0.90,9.42,3.07
13179,-0.43,-1.00,9.37,3.28
13195,-0.42,-0.95,9.46,5.34
13211,-0.49,-0.90,9.47,3.35
13227,-0.54,-0.67,9.40,3.12
13242,-0.53,-0.62,9.38,2.71
13256,-0.47,-0.68,9.35,2.37
13273,-0.42,-0.75,9.37,2.23
13287,-0.32,-0.90,9.54,2.23
13303,-0.32,-0.90,9.59,2.20
13318,-0.38,-0.77,9.54,2.44
13331,-0.48,-0.54,9.44,2.64
13346,-0.53,-0.37,9.35,2.99
13363,-0.35,-0.33,9.59,2.97
13377,-0.16,-0.25,9.53,2.99
13392,-0.53,-0.13,9.42,2.64
13407,-0.57,-0.90,9.23,2.51
13423,-0.56,-1.02,9.36,2.44
13437,-0.41,-1.10,9.58,2.37
13454,-0.35,-1.09,9.56,2.20
13467,-0.51,-0.58,9.25,2.37
13481,-0.56,-0.45,9.30,2.30
13497,-0.43,-0.51,9.46,2.30
13513,-0.36,-0.56,9.52,2.44
13528,-0.31,-0.76,9.68,3.19
13544,-0.38,-0.90,9.54,3.05
13558,-0.47,-0.92,9.40,4.51
13576,-0.53,-0.85,9.29,13.90
13590,-0.50,-0.73,9.34,13.88
13607,-0.45,-0.66,9.41,13.97
13623,-0.42,-0.48,9.53,13.88
13639,-0.47,-0.56,9.46,13.97
13656,-0.54,-0.65,9.35,13.97
13670,-0.56,-0.81,9.28,13.87
13685,-0.52,-0.80,9.26,13.99
13700,-0.43,-0.81,9.48,13.88
13717,-0.27,-0.80,9.60,13.99
13731,-0.30,-0.74,9.61,13.87
13748,-0.34,-0.71,9.60,13.97
13764,-0.53,-0.70,9.39,13.87
13779,-0.57,-0.75,9.35,13.87
13796,-0.50,-0.71,9.31,13.87
13810,-0.45,-0.56,9.47,13.97
13828,-0.38,-0.43,9.51,13.88
13842,-0.40,-0.45,9.49,13.99
13859,-0.46,-0.54,9.46,13.87
13875,-0.51,-0.68,9.35,13.88
13890,-0.55,-0.88,9.31,13.87
13907,-0.49,-0.89,9.33,13.87
13922,-0.44,-0.96,9.47,13.87
13937,-0.36,-0.94,9.53,13.97
13953,-0.33,-0.91,9.52,13.80
13969,-0.45,-0.81,9.46,13.97
13984,-0.50,-0.71,9.42,5.70
14000,-0.45,-0.67,9.35,3.83
14014,-0.41,-0.53,9.39,2.92
14030,-0.44,-0.54,9.46,2.85
14045,-0.50,-0.57,9.43,2.71
14060,-0.51,-0.62,9.37,2.64
14074,-0.51,-0.74,9.37,2.64
14091,-0.47,-0.84,9.39,2.78
14105,-0.41,-0.89,9.41,2.92
14120,-0.39,-0.88,9.47,2.92
14135,-0.37,-0.87,9.50,2.85
14150,-0.41,-0.82,9.50,2.71
14164,-0.45,-0.77,9.44,2.78
14181,-0.52,-0.71,9.39,3.00
14195,-0.51,-0.60,9.35,2.81
14211,-0.51,-0.58,9.42,2.92
14225,-0.41,-0.49,9.50,2.92
14240,-0.37,-0.50,9.50,2.92
14255,-0.40,-0.57,9.45,2.92
14271,-0.38,-0.59,9.46,2.81
14285,-0.43,-0.66,9.43,2.92
14301,-0.44,-0.65,9.44,2.87
14315,-0.50,-0.60,9.39,2.85
14331,-0.52,-0.58,9.35,2.85
14346,-0.51,-0.57,9.38,2.78
14362,-0.47,-0.59,9.35,2.71
14375,-0.45,-0.69,9.47,2.71
14392,-0.41,-0.84,9.47,2.64
14406,-0.40,-0.96,9.40,2.57
14423,-0.45,-1.00,9.44,2.47
14436,-0.48,-0.97,9.41,2.64
14452,-0.46,-0.89,9.41,2.64
14468,-0.45,-0.55,9.42,2.71
14483,-0.49,-0.40,9.42,3.05
14498,-0.48,-0.38,9.44,3.47
14514,-0.42,-0.41,9.39,3.64
14529,-0.42,-0.60,9.43,2.88
14543,-0.41,-0.74,9.47,2.87
14560,-0.44,-0.83,9.49,3.12
14574,-0.41,-0.88,9.45,3.69
14588,-0.44,-0.90,9.46,5.34
14605,-0.44,-0.90,9.41,13.87
14621,-0.47,-0.90,9.39,13.87
14636,-0.48,-0.82,9.39,13.87
14653,-0.47,-0.76,9.34,13.88
14667,-0.45,-0.58,9.37,13.87
14685,-0.49,-0.54,9.42,13.99
14699,-0.43,-0.51,9.42,13.87
14715,-0.42,-0.52,9.43,13.87
14731,-0.46,-0.52,9.45,13.97
14746,-0.46,-0.55,9.48,13.88
14764,-0.42,-0.58,9.40,13.99
14778,-0.21,-0.67,9.64,13.88
14792,-0.17,-0.64,9.82,13.99
14808,-0.14,-0.61,9.78,13.87
14825,-0.11,-0.58,9.81,14.04
14839,0.06,-0.97,9.87,14.02
14855,0.73,-1.35,10.04,14.36
14870,1.50,-1.19,10.29,14.40
14886,1.51,-0.45,10.86,14.57
14902,1.49,-0.30,10.95,14.71
14917,1.62,-0.33,10.31,15.19
14934,1.72,-0.39,10.23,15.67
14949,2.31,-0.59,10.63,16.03
14966,2.78,-0.55,10.94,16.53
14983,3.47,-0.39,11.13,17.27
14998,3.84,-0.48,10.90,18.09
15015,3.81,-0.44,10.91,19.12
15030,3.17,-0.54,10.25,20.03
15045,2.82,-0.54,9.98,21.06
15062,2.29,-0.63,9.30,22.05
15078,1.73,-0.85,9.37,23.31
15093,1.34,-1.07,9.43,24.49
15109,0.24,-0.90,8.98,25.69
15127,-0.16,-0.97,9.12,27.06
15142,-0.48,-0.67,4.52,28.15
15159,-0.58,-0.34,5.46,29.40
15177,-1.11,0.14,6.85,30.81
15193,-1.99,0.37,7.67,31.82
15209,-2.74,0.36,7.92,32.92
15227,-2.78,0.22,7.93,34.08
15243,-3.72,-0.05,8.20,34.99
15260,-4.11,0.07,8.47,35.89
15279,-4.30,0.04,8.93,36.61
15294,-4.02,0.00,9.57,37.34
15311,-4.29,-0.30,9.87,37.89
15330,-4.50,-0.39,9.55,38.36
15345,-4.85,-0.81,9.45,38.72
15362,-5.26,-0.95,10.04,38.92
15380,-5.46,-1.55,10.25,38.99
15396,-6.24,-3.34,10.44,38.92
15413,-3.81,-2.59,5.50,38.68
15430,-2.70,-1.52,6.30,38.58
15447,-2.55,-0.64,9.52,38.36
15463,-2.03,-0.90,8.27,38.17
15480,-1.33,-1.32,10.71,37.83
15497,-0.03,-1.78,15.33,37.53
15513,-1.68,-1.01,8.13,37.28
15531,-2.06,-0.93,6.68,36.85
15547,-1.06,-0.83,10.52,36.50
15563,-1.19,-0.91,9.96,36.16
15581,-1.78,-1.01,8.70,35.68
15597,-2.92,-0.92,9.20,35.11
15613,-2.55,-1.12,10.91,34.56
15631,-2.49,-1.31,10.68,33.88
15647,-3.16,-1.29,8.62,33.19
15663,-2.86,-1.13,8.65,32.44
15681,-2.43,-1.13,9.19,31.53
15696,-1.81,-1.14,9.36,30.79
15713,-1.21,-1.30,8.01,29.86
15730,-1.14,-1.29,7.95,29.00
15747,-0.70,-0.96,8.59,28.08
15763,-0.31,-0.94,8.75,27.29
15780,0.10,-1.04,8.43,26.28
15796,0.59,-0.93,8.53,25.52
15812,0.63,-0.57,8.99,24.87
15830,0.88,-0.35,9.09,23.92
15845,1.39,-0.25,9.01,23.31
15860,1.38,-0.27,9.17,22.62
15876,1.10,-0.15,9.53,22.17
15893,1.27,-0.28,9.35,21.62
15908,1.46,-0.39,9.34,21.13
15924,1.63,-0.62,9.95,20.61
15941,1.44,-0.67,10.07,20.27
15956,1.24,-0.97,9.70,20.03
15973,1.41,-0.99,9.64,19.43
15989,2.42,-0.84,10.52,19.55
16005,3.05,-0.61,10.95,19.41
16022,3.25,-0.47,11.11,19.41
16038,3.16,-0.39,11.30,19.55
16054,0.57,-0.39,10.06,19.53
16071,-0.63,-0.35,8.62,19.62
16087,-2.62,-0.35,6.87,19.60
16102,-2.85,-0.46,7.47,19.43
16116,-1.00,-1.08,8.37,19.55
16134,0.45,-1.81,10.58,19.62
16149,1.01,-1.85,11.24,19.44
16164,-0.24,-1.48,9.63,19.60
16182,-0.98,-1.01,8.75,19.62
16197,-1.74,0.18,8.03,19.60
16212,-1.34,0.53,8.40,19.44
16228,0.25,0.43,10.23,19.55
16244,0.46,0.08,10.57,19.62
16260,0.28,-0.93,10.27,19.55
16276,-0.90,-2.09,8.82,19.55
16292,-1.19,-2.17,8.51,19.68
16308,-0.83,-1.63,8.95,7.28
16323,-0.46,-1.41,9.49,5.54
16338,0.17,-0.30,10.31,4.08
16353,0.11,0.06,10.11,3.28
16367,-0.82,0.41,9.14,2.54
16384,-0.99,0.26,8.78,2.30
16397,-1.05,-0.26,8.77,2.16
16411,-0.57,-0.88,9.31,2.09
16425,-0.01,-1.56,9.88,2.23
16442,0.07,-1.83,10.03,2.30
16456,-0.25,-1.67,9.56,2.30
16473,-0.56,-1.43,9.28,2.20
16487,-0.92,-0.41,8.86,2.64
16500,-0.86,-0.13,9.03,2.71
16516,-0.10,0.08,10.07,2.61
16531,0.36,-0.11,10.49,2.71
16546,-0.43,-0.94,9.64,2.68
16561,-0.99,-1.04,8.82,2.71
16576,-1.21,-1.38,8.48,2.61
16591,-0.94,-1.13,8.70,2.71
16606,-0.56,-0.56,9.29,2.71
16621,-0.19,-0.40,9.70,2.71
16636,-0.06,-0.36,10.07,2.71
16651,-0.11,-0.43,9.93,2.61
16665,-0.26,-0.57,9.67,2.64
16680,-0.70,-0.98,9.18,2.54
16696,-0.87,-1.13,8.92,2.64
16711,-0.55,-1.15,9.24,2.57
16727,-0.25,-0.94,9.77,2.64
16742,-0.20,-0.78,9.67,2.64
16757,-0.58,-0.57,9.40,2.64
16774,-0.57,-0.56,9.37,2.54
16788,-0.62,-0.66,9.22,2.64
16802,-0.59,-0.84,9.26,2.54
16818,-0.37,-0.92,9.53,2.61
16833,-0.16,-0.79,9.75,2.64
16848,-0.38,-0.76,9.58,2.64
16865,-0.55,-0.67,9.31,2.54
16879,-0.73,-0.70,9.13,2.64
16894,-0.64,-0.73,9.30,2.64
16909,-0.14,-0.89,9.78,2.64
16925,-0.17,-0.83,9.73,2.64
16940,-0.70,-0.64,9.17,2.64
16954,-0.79,-0.66,9.12,2.64
16968,-0.46,-0.63,9.49,2.64
16985,-0.31,-0.65,9.63,2.64
17000,-0.25,-0.87,9.64,2.64
17015,-0.50,-0.96,9.38,2.64
17030,-0.61,-0.78,9.27,2.64
17046,-0.51,-0.70,9.36,2.64
17060,-0.42,-0.76,9.51,2.64
17077,-0.40,-0.83,9.51,2.64
17091,-0.51,-0.96,9.40,2.54
17104,-0.51,-0.93,9.39,2.64
17120,-0.54,-0.76,9.36,2.66
17136,-0.56,-0.66,9.33,2.64
17150,-0.64,-0.46,9.49,2.64
17167,-0.48,-0.42,9.39,2.37
17181,-0.32,-0.57,9.70,2.33
17198,-0.21,-0.76,9.58,3.96
17211,-0.40,-1.11,9.59,3.54
17227,-0.56,-1.16,9.37,4.31
17243,-0.59,-1.09,9.19,19.34
17260,-0.59,-0.85,9.33,19.62
17276,-0.46,-0.62,9.50,19.55
17292,-0.38,-0.43,9.59,19.55
17307,-0.43,-0.49,9.54,19.55
17323,-0.53,-0.70,9.34,19.55
17340,-0.55,-0.80,9.32,19.55
17355,-0.56,-0.92,9.35,19.55
17372,-0.51,-0.95,9.46,19.53
17388,-0.44,-0.93,9.45,19.55
17403,-0.40,-0.63,9.45,19.55
17421,-0.47,-0.57,9.48,19.55
17436,-0.49,-0.45,9.35,19.55
17453,-0.14,-0.43,9.62,19.55
17468,0.07,-0.77,10.34,19.48
17483,0.47,-1.07,10.00,19.48
17501,0.54,-1.13,10.42,19.75
17516,0.59,-1.07,9.70,19.86
17532,0.70,-0.84,9.28,19.96
17550,1.79,-0.13,9.54,20.37
17565,2.02,0.10,10.94,20.54
17583,2.71,-0.35,10.98,21.09
17599,3.00,-0.51,10.54,21.76
17614,2.86,-0.92,10.77,22.31
17632,2.90,-0.93,10.67,23.08
17649,2.83,-0.60,10.03,23.98
17665,2.60,-0.54,10.25,24.70
17682,2.17,-0.45,10.42,25.78
17698,1.16,-0.62,11.10,26.57
17714,1.06,-0.72,9.99,27.70
17732,0.63,-0.85,4.56,28.70
17747,0.27,-0.69,7.67,29.74
17764,0.00,-0.51,8.78,30.87
17780,-0.78,-0.32,9.35,31.87
17797,-1.91,-0.17,7.67,32.85
17812,-1.88,-0.14,7.26,33.81
17828,-2.51,-0.03,8.07,34.79
17846,-3.34,-0.27,8.71,35.68
17862,-3.62,-0.45,8.96,36.44
17879,-3.73,-0.87,9.16,37.12
17896,-3.79,-1.17,9.33,37.76
17912,-4.45,-1.85,9.96,38.19
17929,-5.59,-1.80,9.86,38.48
17946,-5.69,-1.69,9.83,38.79
17963,-6.02,-1.51,10.19,38.86
17979,-6.73,-1.34,10.00,38.72
17996,-6.56,-1.46,9.14,38.58
18013,-2.01,-1.07,8.36,38.44
18029,-1.38,-0.82,9.46,38.24
18046,-1.66,-0.72,8.07,38.03
18063,-1.63,-0.96,10.52,37.76
18079,-1.05,-1.18,14.22,37.48
18097,-1.22,-1.02,12.23,37.14
18113,-2.69,-1.31,7.08,36.80
18129,-2.77,-1.33,9.98,36.30
18147,-3.24,-1.37,11.09,35.68
18163,-3.52,-1.43,9.59,35.06
18180,-3.68,-1.33,9.88,34.38
18197,-3.71,-0.94,10.48,33.48
18213,-3.74,-0.75,8.93,32.57
18229,-2.68,-1.17,7.72,31.68
18247,-1.90,-1.42,7.84,30.63
18263,0.33,-1.19,8.64,29.74
18279,2.54,-1.05,8.42,28.97
18296,3.38,-0.94,8.45,28.28
18313,5.27,-0.61,9.10,27.91
18328,6.51,-0.47,10.26,27.56
18347,6.53,-0.35,10.47,27.43
18362,5.63,-0.29,10.31,27.32
18378,2.69,0.05,11.61,27.39
18397,0.11,-0.11,9.98,27.56
18412,-2.92,-0.49,7.61,27.46
18427,-2.81,-0.74,7.43,27.39
18445,-1.66,-1.18,8.47,27.39
18460,0.95,-1.73,10.62,27.39
18476,1.11,-1.94,10.93,27.49
18492,0.00,-1.77,9.67,27.49
18509,-0.69,-1.54,9.22,27.56
18525,-1.50,-0.95,8.48,27.39
18540,-0.86,0.02,9.28,27.49
18558,-0.43,0.00,9.54,27.37
18576,-0.09,0.36,9.98,27.49
18591,-0.45,-0.20,9.50,27.37
18609,-0.94,-0.93,9.10,27.39
18624,-0.88,-1.50,8.93,27.48
18640,-0.18,-1.83,9.61,27.49
18659,0.00,-1.72,9.84,27.49
18674,-0.29,-0.99,9.59,27.39
18691,-0.88,-0.36,9.18,27.37
18708,-1.08,0.00,9.01,27.49
18724,-0.74,-0.07,9.29,27.49
18741,-0.03,-0.54,9.81,27.39
18758,-0.07,-0.92,9.84,27.56
18775,-0.58,-1.62,9.36,27.49
18791,-0.85,-1.73,9.00,27.37
18808,-0.94,-1.66,9.06,27.49
18825,-0.33,-0.81,9.53,27.39
18841,-0.13,-0.11,9.75,27.48
18860,-0.29,-0.02,9.65,27.55
18875,-0.76,-0.16,9.23,27.46
18891,-0.90,-0.86,9.06,27.49
18910,-0.75,-1.12,9.21,27.37
18925,-0.04,-1.61,9.76,27.37
18941,-0.04,-1.50,9.76,27.49
18960,-0.47,-1.18,9.45,27.46
18975,-0.89,-0.63,9.13,27.37
18993,-0.82,-0.21,9.25,27.39
19010,-0.54,-0.15,9.41,27.39
19025,-0.17,-0.47,9.79,27.49
19043,-0.30,-1.02,9.54,27.46
19060,-0.45,-1.26,9.43,27.44
19077,-0.83,-1.59,9.15,27.49
19093,-0.54,-1.19,9.40,27.39
19110,-0.40,-0.95,9.53,27.56
19127,-0.31,-0.49,9.66,27.49
19143,-0.60,-0.24,9.38,27.39
19161,-0.66,-0.28,9.25,27.56
19177,-0.62,-0.70,9.36,27.37
19193,-0.37,-1.12,9.47,27.39
19212,-0.33,-1.38,9.65,27.56
19227,-0.46,-1.43,9.48,27.39
19244,-0.72,-1.00,9.17,27.49
19262,-0.71,-0.83,9.23,27.56
19277,-0.43,-0.36,9.51,27.39
19295,-0.30,-0.33,9.61,27.49
19312,-0.39,-0.44,9.56,27.46
19328,-0.66,-0.82,9.35,27.44
19345,-0.70,-1.35,9.25,27.56
19362,-0.71,-1.42,9.32,27.46
19378,-0.27,-1.27,9.57,27.49
19395,-0.24,-0.90,9.60,27.39
19412,-0.41,-0.67,9.56,27.46
19428,-0.66,-0.33,9.29,27.56
19445,-0.68,-0.47,9.27,27.46
19463,-0.51,-0.62,9.37,27.56
19479,-0.27,-1.02,9.56,27.48
19495,-0.30,-1.33,9.64,27.46
19513,-0.41,-1.33,9.55,27.56
19529,-0.89,-0.99,9.29,27.46
19546,-0.80,-0.64,9.09,27.48
19564,-0.54,-0.53,9.46,27.56
19579,-0.17,-0.52,9.58,27.39
19596,-0.19,-0.73,9.43,27.56
19614,-0.44,-0.78,9.52,27.46
19630,-0.79,-1.01,9.04,27.37
19647,-0.83,-1.08,9.34,27.49
19664,-0.38,-1.06,9.41,27.46
19680,-0.26,-1.00,9.74,27.48
19697,-0.50,-0.87,9.55,27.46
19715,-0.56,-0.81,9.34,27.46
19730,-0.72,-0.54,9.31,27.49
19747,-0.53,-0.43,9.44,27.39
19765,-0.42,-0.45,9.61,27.46
19780,-0.46,-0.86,9.58,27.56
19798,-0.67,-1.36,9.22,27.44
19815,-0.78,-1.44,9.27,27.55
19831,-0.57,-1.27,9.35,27.49
19848,-0.22,-0.75,9.66,27.39
19865,-0.22,-0.55,9.65,27.55
19881,-0.59,-0.39,9.34,27.55
19899,-0.75,-0.46,9.15,27.56
19916,-0.67,-0.69,9.31,27.44
19932,-0.41,-1.00,9.52,27.39
19948,-0.36,-1.30,9.54,27.56
19966,-0.44,-1.31,9.42,27.46
19982,-0.63,-1.01,9.20,27.39
19999,-0.58,-0.63,9.39,27.49
20017,-0.48,-0.52,9.39,27.46
20032,-0.25,-0.42,9.64,27.39
20049,-0.58,-0.74,9.44,27.46
20067,-0.62,-0.89,9.39,27.46
20083,-0.66,-1.09,9.26,27.37
20100,-0.50,-1.20,9.37,27.39
20117,-0.42,-1.17,9.46,27.56
20133,-0.33,-0.90,9.43,27.39
20150,-0.49,-0.58,9.48,27.44
20167,-0.56,-0.41,9.34,27.56
20184,-0.58,-0.43,9.36,27.37
20200,-0.51,-0.91,9.44,27.49
20218,-0.43,-1.07,9.47,27.44
20234,-0.45,-1.29,9.50,27.46
20250,-0.53,-1.11,9.38,27.56
20269,-0.68,-0.83,9.36,27.46
